BookId,CollectionURL,Title,Keyword,Description,LanguageId,Subject_0,Author_0,Author_1,Author_2,Publisher,ExternalPublisher,CollectionType,PublicationYear,PublishYear,Subject_1,PublisherCity,Location_0,Location_1,Location_2,Location_3,SubjectId_0,PublisherId
59b80fe4-f711-4cae-be2e-cd6f41a77d8d,NA,Elshinta,NA,NA,NA,Business,NA,NA,NA,PT Nuansa Karya Berita,NA,Periodical Literature,2013,2013.0,NA,NA,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
01ea5d59-aa4f-4677-9cd9-ad0e6cadaf8f,NA,Audio Mobil,NA,NA,NA,Transportasi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
6d3e588c-15b5-4692-bb1e-e2efdfab8327,NA,Majalah Ilmiah semi populer Komunikasi Massa,NA,NA,NA,Marketing Communicat,NA,NA,NA,Balai Pengkajian dan Pengembangan Komunikasi dan Informasi,NA,Periodical Literature,2009,2009.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,NA,NA
9ce2a388-0297-4121-9c92-67bcb2acb88e,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2019,2019.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
12ccab93-1c9c-4cd1-8dab-dcef666b21be,NA,Buletin ekonomi moneter dan perbankan,NA,NA,NA,Ekonomi,NA,NA,NA,Bank Indonesia,NA,Periodical Literature,2002,2002.0,NA,NA,Anggrek,NA,NA,NA,NA,Bank Indonesia
4dc14263-4341-480e-9b6b-46797fad6fc3,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2011,2011.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
28a0ba1b-5a44-4c0b-80df-3516e42e1418,NA,Appetite journey,NA,NA,NA,Ilmu dan Budaya,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2006,2006.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
6dba4fed-2262-437b-9d60-78275d26e8a2,NA,Elshinta,NA,NA,NA,Business,NA,NA,NA,PT Nuansa Karya Berita,NA,Periodical Literature,2013,2013.0,NA,NA,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
7bf2e4a9-d1f5-418e-adca-6ab0d7bac2e0,NA,"Demandia : Jurnal Desain Komunikasi Visual, Manajemen Desain dan Periklanan",NA,NA,NA,Desain,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2005,2005.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
450de9fa-6ac5-4315-a229-a2b499870a2b,NA,Integritas : jurnal antikorupsi,NA,NA,NA,Manajemen,NA,NA,NA,Komisi Pemberantasan Korupsi,NA,Periodical Literature,2009,2009.0,NA,Jakarta,Alam Sutra Main Campus,NA,NA,NA,NA,Komisi Pemberantasan Korupsi
2f5d3a1e-d315-42ba-a5d4-7942bdaca05d,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2019,2019.0,NA,NA,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
2d924760-cd68-4e79-9a42-2487e932de20,NA,Jurnal Ilmiah Mat Stat,NA,NA,NA,Statistik,NA,NA,NA,Binus University,NA,Periodical Literature,2013,2013.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
353f0538-05f7-4f09-8186-741af71121c7,NA,Journal of Management (JOM),NA,NA,NA,Manajemen,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2016,2016.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
5316fd65-a72f-4b37-be59-1c12aa486267,NA,Change : The Magazine of Higher Learning,NA,NA,NA,Pendidikan,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
5da81f9a-a260-4473-86de-b9a23fa9a934,NA,English Teaching Forum,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,United States Educational and Cultural Affairs,NA,Periodical Literature,2012,2012.0,NA,NA,Kijang,NA,NA,NA,NA,United States Educational and Cultural Affairs
c31367f5-95a7-4302-9beb-c421f895c63a,NA,Bloomberg BusinessWeek,NA,NA,NA,Fotografi,NA,NA,NA,Bloomberg Businessweek,NA,Periodical Literature,12,12.0,NA,New York,Alam Sutra Main Campus,NA,NA,NA,NA,NA
6b9f9fca-f5dc-4759-9feb-3f9192dcbbda,NA,Inasea Industrial and Systems Engineering Assessment Journal,NA,NA,NA,Teknik Sipil,NA,NA,NA,Universitas Bina Nusantara,NA,Periodical Literature,2007,2007.0,NA,NA,Anggrek,NA,NA,NA,NA,Universitas Bina Nusantara
f88d75d6-5d7b-4c7f-a95b-47f31c2268ec,NA,Info Komputer,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
5630efa4-57cb-4772-a55b-535c6264cf60,NA,Tempo : English Edition,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
eca09d92-3059-444d-bb8f-47da88870830,NA,SWA,NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2020,2020.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
b6d86c65-dc2f-4f2e-a8f4-4dce30085954,NA,Fortune,NA,NA,NA,Business,NA,NA,NA,Time  Asia,NA,Periodical Literature,2014,2014.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
4eb0ec06-45c3-47ba-885d-6253b7814ffa,NA,Swa,NA,NA,NA,Business,NA,NA,NA,PT. Swasembada Media Bisnis,NA,Periodical Literature,2019,2019.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
f2fcfbc0-7a8a-4e4a-a4c3-6cadcaf234c2,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2006,2006.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
db046b92-0d35-48c0-8959-64139f3dd66e,NA,Business Week Global (versi inggris),NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
1d3d84be-330e-4c6c-ace5-9c761b0dbf61,NA,MSDN Magazine,NA,NA,NA,Komputer,NA,NA,NA,Microsoft Press,NA,Periodical Literature,2010,2010.0,NA,NA,JWC,NA,NA,NA,NA,Microsoft Press
5ab937d2-da03-4b66-83e1-cbffaa8d906e,NA,Harvard Business Review,NA,NA,NA,Business,NA,NA,NA,Harvard Business Review,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Harvard Business Review
3e69802a-5a7f-483d-9c3e-cc4639d51c9d,NA,Jurnal wastra,NA,NA,NA,Ilmu dan Budaya,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
4ce213f7-d6e4-4a01-81e1-6aad13f5a3de,NA,IEEE Circuits and Systems,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
4b0e3143-fbb6-4465-be78-cb261f20f6aa,NA,Fokus Ekonomi,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2004,2004.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
2c58f415-d0d1-4f18-aea0-acf6c3a38fcd,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
9ad60fcf-2210-45db-8ec2-9a943a4c40d0,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2016,2016.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
c0d21e7f-de72-4c21-a4e3-1e387e588d44,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2012,2012.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
49a75313-b5fa-4724-93c7-5be1f9978bb3,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2016,2016.0,NA,Jakarta,Alam Sutra Main Campus,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
0942234f-d812-4ba0-8b43-61bca4107183,NA,National Geographic Indonesia,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Kompas Media Nusantara,NA,Periodical Literature,2013,2013.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
ffe0cf7f-63c6-41fa-8f41-a26443883799,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2010,2010.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
e31d644c-6a72-48ce-85d5-8e01468c9975,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2012,2012.0,NA,Jakarta,NA,NA,NA,NA,NA,PT. Era Media Informasi
9bd75b55-0363-4498-a726-90a84ac3b0f2,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,NA,NA,NA,NA,NA,Sine Nomine
bb102bd0-c8cc-489f-8ef9-5e66a89c8251,NA,Jurnal Perkotaan,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,Lembaga Penelitian dan Pengabdian Kepada Masyarakat,NA,Periodical Literature,2000,2000.0,NA,Bandung,NA,NA,NA,NA,NA,NA
94dc93b6-6a55-475a-8fb6-d82e371ef9d3,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2009,2009.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,NA,NA
a53fb941-c593-4864-99a5-76e16a59e224,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2012,2012.0,NA,Jakarta,Alam Sutra Main Campus,NA,NA,NA,NA,PT. Era Media Informasi
90086ff5-33fa-4da1-9253-2a32e7c96964,NA,Voices,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,NA,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,NA
ed7b7a78-a940-4f55-9fb8-30fa1fd47029,NA,INFO LINUX,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2006,2006.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
21e82213-5dd4-4a9e-a302-4b8ba6e7b04b,NA,Journal of Management (JOM),NA,NA,NA,Manajemen,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
db847952-84ab-4c35-ab35-82d7d93a1352,NA,Edu benchmark,NA,NA,NA,Pendidikan,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
5111a108-0548-47bc-a14a-6282cc67dfbb,NA,Pertanika Journal of Science & Technology,NA,NA,NA,Teknologi,NA,NA,NA,Universiti sains  Malaysia,NA,Periodical Literature,2017,2017.0,NA,Penang,Anggrek,NA,NA,NA,NA,NA
e99ed33d-fce0-4f5d-9b5b-0b9d3fd90185,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2009,2009.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
2ee8e78c-9ccb-49b0-a248-b1e69bf6f7ce,NA,Asean marketing journal,NA,NA,NA,Pemasaran,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,NA,Sine Nomine
87a836d6-f37b-4ba8-9512-e2b7ba59f24d,NA,Marketeers,NA,NA,NA,Akuntansi,NA,NA,NA,Marketeers Magazine,NA,Periodical Literature,2014,2014.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
12dcfc20-509f-483e-a84f-d276137593b8,NA,Inasea Industrial and Systems Engineering Assessment Journal,NA,NA,NA,Teknik Sipil,NA,NA,NA,Universitas Bina Nusantara,NA,Periodical Literature,2006,2006.0,NA,NA,Anggrek,NA,NA,NA,NA,Universitas Bina Nusantara
68425dd2-d5b6-4117-944d-7b1bac85cef5,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
ef86e2c1-4c6a-473f-bf2e-867e93aa88a7,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2014,2014.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
5111c141-aa9c-453d-bd22-9236ff07c42e,NA,Pertanika Journal of Science & Technology,NA,NA,NA,Akuntansi,NA,NA,NA,Universiti sains  Malaysia,NA,Periodical Literature,2017,2017.0,NA,Penang,Anggrek,NA,NA,NA,NA,NA
a689c5a0-0bd6-49e9-9ec9-e280ce287d54,NA,Mind +,NA,NA,NA,Pendidikan,NA,NA,NA,Universitas Bina Nusantara,NA,Periodical Literature,2010,2010.0,NA,NA,JWC,NA,NA,NA,NA,Universitas Bina Nusantara
a8f0c0c7-bd4e-4dd2-891c-2ece5a952723,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2019,2019.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
fec77501-bf25-4fc4-a172-8081d39e76d8,NA,Harvard Business Review,NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
7a959508-27e1-43ce-85da-16cfdbae064f,NA,CommIT : Communication and Information Technology Journal,NA,NA,NA,Teknologi,NA,NA,NA,BINUS University,NA,Periodical Literature,2021,2021.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,NA,NA
259710f5-da52-4c26-9a5c-6e6b0a70dd63,NA,Pilars : hukum & bisnis,NA,NA,NA,Hukum,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2004,2004.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
06b9db5f-7d99-4e2a-a4b2-0b783b3eced0,NA,Mind +,NA,NA,NA,Pendidikan,NA,NA,NA,Universitas Bina Nusantara,NA,Periodical Literature,2011,2011.0,NA,NA,JWC,NA,NA,NA,NA,Universitas Bina Nusantara
adecc13a-8061-41de-9054-5980e028c12c,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2006,2006.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
b9acdb02-2b0e-4325-8783-483f0a771cc6,NA,Provoke!,NA,NA,NA,Umum/Populer,NA,NA,NA,PT Kreatif Cipta Indonesia,NA,Periodical Literature,2015,2015.0,NA,Jakarta Selatan,JWC,NA,NA,NA,NA,NA
05ec3f4d-632e-41c5-b4c9-396ed32895f9,NA,B & B,NA,NA,NA,Arsitektur,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
15fd0619-475b-4499-be56-42f7bc7f5a13,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2014,2014.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
232cea70-d660-4ab9-ab22-421705424f56,NA,Tempo,NA,NA,NA,Umum/Populer,NA,NA,NA,Majalah Tempo,NA,Periodical Literature,2015,2015.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
876c732a-5c5e-40b5-9f0b-491909c4a6c3,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2015,2015.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
3897d409-b579-4003-aafc-886e53e82ee4,NA,Weekender; the jakarta post,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Gramedia Pustaka Utama,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,NA,NA
b8ce9039-b4ef-4587-a9ae-4da688f862b1,NA,Marketing,NA,NA,NA,Pemasaran,NA,NA,NA,Marketeers Magazine,NA,Periodical Literature,2021,2021.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
b9a5bbf1-a204-4c27-8d66-7202eafed920,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2011,2011.0,NA,NA,JWC,NA,NA,NA,NA,PT. Era Media Informasi
ac0bb7d5-d45e-4ec9-bb6c-9c0dac5d1a35,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2018,2018.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
3c5e254a-d5b9-46a0-bb46-4eaa56012741,NA,Journal of Economics and Management,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2005,2005.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
27423fad-c7be-43ac-bae8-d5b0fb2804d9,NA,Gatra (edisi ganda living plus),NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
eb217e10-d7c3-47f5-92d0-8fd9c12e87aa,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2015,2015.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
24a9b987-20df-4ede-9f79-0497ea9475cf,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2020,2020.0,NA,NA,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
4821d152-31fd-482c-a630-aefce220f6e7,NA,Intisari,NA,NA,NA,Umum/Populer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2007,2007.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
01a480be-6e56-4900-b10b-ee6faa310888,NA,Readers Digest,NA,NA,NA,Umum/Populer,NA,NA,NA,Readers Digest Pte. Ltd.,NA,Periodical Literature,2016,2016.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
bf1b5d9c-e7d0-4234-93b8-a7c74d5e69ed,NA,Laras,NA,NA,NA,Arsitektur,NA,NA,NA,PT Laras Indra Semesta,NA,Periodical Literature,2016,2016.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
f0b0f7ce-793a-4711-bcf8-d5b23e5edab3,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2014,2014.0,NA,Jakarta Pusat,Alam Sutra Main Campus,NA,NA,NA,NA,NA
3b44372e-1d09-4efb-933b-f512b085e59c,NA,Readers Digest (SG),NA,NA,NA,Umum/Populer,NA,NA,NA,Readers digest asia,NA,Periodical Literature,2007,2007.0,NA,NA,JWC,NA,NA,NA,NA,NA
5194187b-2583-4e4d-acbb-ece8bd7df266,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2010,2010.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,NA,NA
dec86c18-2ebe-4569-97ba-cd318b437274,NA,"Animation Magazine : The Business, Technology & Art of Animation and VFX",NA,NA,NA,Desain,NA,NA,NA,Animation Magazine,NA,Periodical Literature,2009,2009.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
d48be930-d634-4bee-8084-d45c0ff76064,NA,Chip,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2010,2010.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
2c3641ee-3e79-4162-a3a8-9bcaca15e98e,NA,Character building journal,NA,NA,NA,Psikologi,NA,NA,NA,Universitas Bina Nusantara,NA,Periodical Literature,2006,2006.0,NA,NA,Anggrek,NA,NA,NA,NA,Universitas Bina Nusantara
1a6886c5-e9f7-4fc3-93f6-ee41fd358789,NA,The Jakarta Post,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2017,2017.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
e6f18db0-77db-4f5b-b1ff-74b54e411c6e,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2017,2017.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
39faad0e-2d87-4991-990d-1360c07d09f9,NA,Empire,NA,NA,NA,Film,NA,NA,NA,NA,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,NA
30c8ce0d-d685-4db3-a364-2dcf2eb8a6c1,NA,National Geographic Indonesia,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Kompas Media Nusantara,NA,Periodical Literature,2011,2011.0,NA,NA,JWC,NA,NA,NA,NA,NA
f7529135-1dc2-4df7-839f-4ccf7a8f8e10,NA,Harpers Bazaar,NA,NA,NA,Desain,NA,NA,NA,Hearst Books,NA,Periodical Literature,2021,2021.0,NA,NA,FX,NA,NA,NA,NA,Hearst Books
d27ce803-fbdc-4a12-b696-928cc1ef3ca3,NA,Laporan teknis berkala : MIPA,NA,NA,NA,MIPA,NA,NA,NA,Universitas Bina Nusantara,NA,Periodical Literature,2000,2000.0,NA,NA,Anggrek,NA,NA,NA,NA,Universitas Bina Nusantara
7436165e-60a4-4dbe-bff8-81b1cc4f7228,NA,Jurnal Ilmiah Teknik Informatika : FORMAT,NA,NA,NA,Komputer,NA,NA,NA,Universitas Mercu Buana,NA,Periodical Literature,1999,1999.0,NA,NA,Anggrek,NA,NA,NA,NA,Universitas Mercu Buana
d2ed52c6-b141-499f-9fe3-50f5285a5fc5,NA,Chip,NA,NA,NA,Akuntansi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
6b15b2bd-9cdb-422b-9f32-a681c6cf9abf,NA,Tempo,NA,NA,NA,Umum/Populer,NA,NA,NA,Majalah Tempo,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
7a2739d3-c241-4ad3-8596-41358b44e39a,NA,Jurnal aksen,NA,NA,NA,Desain,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2006,2006.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
6e1e3125-b907-4581-9507-eeecf68b8dfd,NA,Laras,NA,NA,NA,Arsitektur,NA,NA,NA,PT Laras Indra Semesta,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
d9bb27e6-88f0-4bc5-84a1-f8193e7ad45b,NA,Marketing,NA,NA,NA,Business,NA,NA,NA,PT Info Cahaya Hero,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
4af2a073-34a1-438c-9d9b-46ee4e476227,NA,The Winners,NA,NA,NA,Manajemen,NA,NA,NA,NA,NA,Periodical Literature,2013,2013.0,NA,NA,Kijang,NA,NA,NA,NA,NA
53c0feb1-43c4-4b4a-888e-a840598555e6,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2012,2012.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
bf3e21de-6fd6-4ecd-91a1-6ee3e4b6f1c9,NA,Marketing,NA,NA,NA,Pemasaran,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2012,2012.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
ab59b8ed-6f5f-402e-abed-27bdf77cd16c,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
fc4eaa55-69be-4283-8fbc-bb29556d7a38,NA,Newsweek Magazine,NA,NA,NA,Umum/Populer,NA,NA,NA,The Newsweek Daily Beast Company,NA,Periodical Literature,2009,2009.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
91a79e13-2357-4546-a62a-90178baae829,NA,Jurnal Manajemen Usahawan Indonesia,NA,NA,NA,Manajemen,NA,NA,NA,Lembaga Management Fakultas Ekonomi Universitas Indonesia,NA,Periodical Literature,2012,2012.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
0e3a60e9-8ed4-4f53-aa36-96aee0265e5e,NA,Chip Foto Video,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2008,2008.0,NA,Jakarta,FX,NA,NA,NA,NA,NA
ecd011d6-beaf-41b5-afef-ff7b735bf836,NA,C/C ++ users journal : advanced solutions for professional developers,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2005,2005.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
c0dc3057-b38f-457b-98bf-9954d3210638,NA,Digital Video,NA,NA,NA,Desain,NA,NA,NA,NEWBAY MEDIA LLC,NA,Periodical Literature,2012,2012.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,NA,NA
3706d9f8-4a40-44d1-8694-e9ba3bf2a581,NA,Lingua,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,Maranatha University Press,NA,Periodical Literature,2007,2007.0,NA,Bandung,Kijang,NA,NA,NA,NA,NA
f9f71501-c942-4647-85ec-6396a3cd0ff4,NA,Bloomberg BusinessWeek,NA,NA,NA,Fotografi,NA,NA,NA,Bloomberg Businessweek,NA,Periodical Literature,2013,2013.0,NA,New York,Anggrek,NA,NA,NA,NA,NA
f47ad1f5-ed4a-4f52-b4c8-aba937ea7525,NA,Visipustaka : jaringan informasi antarperpustakaan,NA,NA,NA,Umum/Populer,NA,NA,NA,Pusat Jasa Perpustakaan dan Informasi,NA,Periodical Literature,2016,2016.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,NA,NA
360d3c2e-a439-46e0-bec5-011a21450a4b,NA,ES(O)L,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,NA,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,NA
